Date,Source,Contact,Contact Group,Description,Description_Clean,Category,Match_Score,Matched_Rule,Auto_Approved,Suggestion_1,Suggestion_2,Suggestion_3
13 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
13 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
14 May 2023,Spend Money,Diamond Taxi,,Diamond Taxi,diamond taxi,Travelling,100.0,diamond taxi,True,,,
14 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
14 May 2023,Spend Money,Taxi,,Taxi,taxi,Travelling,100.0,taxi,True,,,
16 May 2023,Spend Money,TFL,,TFL,tfl,Travelling,100.0,tfl,True,,,
16 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
18 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
19 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
19 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
22 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
22 May 2023,Spend Money,Totalenergies,,Totalenergies,totalenergies,Travelling,100.0,totalenergies,True,,,
22 May 2023,Spend Money,Citycab,,Citycab,citycab,Travelling,100.0,citycab,True,,,
25 May 2023,Spend Money,Citycab,,Citycab,citycab,Travelling,100.0,citycab,True,,,
30 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
31 May 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
31 May 2023,Spend Money,Lime Ride,,Lime Ride,lime ride,Travelling,100.0,lime ride,True,,,
31 May 2023,Spend Money,Trainline,,Trainline,trainline,Travelling,100.0,trainline,True,,,
31 May 2023,Spend Money,Cam Creek College Park,,Cam Creek College Park,cam creek college park,Travelling,100.0,cam creek college park,True,,,
01 Jun 2023,Spend Money,Curb Mobility,,Curb Mobility,curb mobility,Travelling,100.0,curb mobility,True,,,
01 Jun 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
01 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
01 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
01 Jun 2023,Spend Money,Ubitricity,,Ubitricity,ubitricity,Travelling,100.0,ubitricity,True,,,
01 Jun 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
02 Jun 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
02 Jun 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
02 Jun 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
03 Jun 2023,Spend Money,TFL,,TFL,tfl,Travelling,100.0,tfl,True,,,
03 Jun 2023,Spend Money,CMT UK Ltd,,CMT UK Ltd,cmt uk ltd,Travelling,100.0,cmt uk ltd,True,,,
03 Jun 2023,Spend Money,Taxiworld,,Taxiworld,taxiworld,Travelling,100.0,taxiworld,True,,,
04 Jun 2023,Spend Money,Cabvision,,Cabvision,cabvision,Travelling,100.0,cabvision,True,,,
06 Jun 2023,Spend Money,Taxi,,Taxi,taxi,Travelling,100.0,taxi,True,,,
06 Jun 2023,Spend Money,Blacklane,,Blacklane,blacklane,Travelling,100.0,blacklane,True,,,
07 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
07 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
08 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
10 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
10 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
19 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
24 Jun 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
28 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
28 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
30 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
30 Jun 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
01 Jul 2023,Spend Money,Uber,,Uber,uber,Travelling,100.0,uber,True,,,
01 Jul 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
01 Jul 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
01 Jul 2023,Spend Money,Driver 8,,Driver 8,driver 8,Travelling,100.0,driver 8,True,,,
01 Jul 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
03 Jul 2023,Spend Money,Westfield London,,Westfield London,westfield london,Travelling,100.0,westfield london,True,,,
04 Jul 2023,Spend Money,CMT UK Ltd,,CMT UK Ltd,cmt uk ltd,Travelling,100.0,cmt uk ltd,True,,,
04 Jul 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
04 Jul 2023,Spend Money,RIDE COST LONDON,,RIDE COST LONDON,ride cost london,Travelling,100.0,ride cost london,True,,,
